cpu,mb,gpu,ram,psu,storage,total_price,benchmark_cpu,passmark_gpu,cpu_scaled,gpu_scaled,final_score,level
Intel Core i7-9700E @ 2.60GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,Radeon RX 5700,RAM DDR4(3200) 16GB HIKSEMI ARMOR BLACK (HSC416U32D2)Recommend x1,POWER SUPPLY (CYBENETICS GOLD) 850W SILVERSTONE TRITON 850RX (SST-TR850R-GF),500 GB SSD M.2 PCIe 3.0 WD GREEN SN350 (WDS500G2G0C) NVMe M.2 2280,21531.760000000002,12561,14256,0.17718862429330134,0.45600609439385026,0.260833865323466,General Admin
Intel Core i9-14901E,MAINBOARD (1700) GIGABYTE B760M GAMING X GEN5 DDR5 (rev. 1.0),Radeon Pro WX 4100,RAM DDR5(5200) 32GB (16GBX2) APACER NOX (AH5U32G52C502MBAA-2) x2,POWER SUPPLY (FULL) 650W ANTEC ATOM V650,128 GB SSD M.2 PCIe 3.0 HIKSEMI CITY SSD E1000 NVMe M.2 2280,65023.84,30298,3683,0.4304151676089315,0.08989230929048792,0.3282583101133984,General Admin
Intel Core i7-11700F @ 2.50GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,Radeon RX 580,RAM DDR4(3200) 16GB ADATA D35G XPG WHITE (AX4U320016G16A-SWHD35) x1,POWER SUPPLY (80+ BRONZE) 750W CORSAIR CX750 (CP-9020279-NA),1 TB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS100T4X0E) NVMe M.2 2280,21039.6088,20783,8791,0.2945719833247673,0.2667682398975034,0.2862308602965881,General Admin
Intel Core i7-11700KF @ 3.60GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Radeon R7 430,RAM DDR4(3200) 16GB (8GBX2) KINGSTON FURY BEAST (KF432C16BBK2/16WP) x1,POWER SUPPLY (80+ BRONZE) 550W ITSONAS FROZEN,256 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (HS-SSD-WAVE(P) 256G) NVMe M.2 2280,19834.879999999997,23824,1087,0.3379875506824282,0.0,0.23659128547769973,General Admin
Intel Core i3-13300HE,MAINBOARD (1700) MSI PRO H610M-E DDR5,Intel Arc A580,RAM DDR5(5200) 16GB (8GBX2) KINGSTON FURY BEAST (KF552C40BBK2-16) x1,POWER SUPPLY (80+ GOLD) 750W COOLER MASTER MWE V3 NM FR (MPE-7506-ACAG-BTH),1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280,34244.44,21057,12064,0.29848381017646053,0.3801031891686001,0.3229696238741024,General Admin
Intel Core i5-7600K @ 3.80GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon RX 6950 XT,RAM DDR4(3200) 16GB LEXAR THOR OC DARK GREY (LD4BU016G-R3200GSXG) x2,POWER SUPPLY (80+ WHITE) 750W MONTECH AP750,1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280,39814.4608,6819,28098,0.09521158129175947,0.9353163198171682,0.3472430028493821,General Admin
AMD Ryzen 7 8700F,MAINBOARD (AM5) ASUS ROG STRIX X870-F GAMING WIFI DDR5,Radeon RX 5500 XT,RAM DDR5(5600) 32GB (16GBX2) CORSAIR VENGEANCE BLACK (CMK32GX5M2B5600C40) x2,POWER SUPPLY (80+ WHITE) 650W THERMALTAKE TR2 S,256 GB SSD M.2 PCIe 3.0 LEXAR NM620 (LNM620X256G-RNNNG) NVMe M.2 2280,56276.123999999996,31160,9073,0.44272171777739705,0.27653312095294164,0.3928651387300604,General Admin
AMD Ryzen 5 1600,MAINBOARD (AM4) LONGWELL B450M-VDH DDR4,Radeon R7 450,RAM DDR4(3200) 16GB (8GBX2) BLACKBERRY MAXIMUS x1,POWER SUPPLY (80+ GOLD) 850W THERMALTAKE TOUGHPOWER GT SNOW,512 GB SSD M.2 PCIe 4.0 HIKSEMI FUTURE LITE NVMe M.2 2280,23651.052799999998,12258,1881,0.17286277197190336,0.027494026801482045,0.12925214842077695,General Admin
Intel Core i5-8400 @ 2.80GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),T600,RAM DDR4(2666) 16GB HIKSEMI (HSC416U26Z1) x1,POWER SUPPLY (80+ SILVER) 550W GIGABYTE P-550SS ICE (GP-550SS),512 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,21325.2704,9231,6369,0.12964707897892752,0.1829010699816476,0.14562327627974353,General Admin
Intel Xeon E3-1280 v5 @ 3.70GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),GeForce RTX 3080 Ti,RAM DDR4(3200) 16GB (8GBX2) KINGSTON FURY BEAST (KF432C16BBK2/16WP) x2,POWER SUPPLY (80+ PLATINUM) 1300W DEEPCOOL PX1300P,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C925G (K01TBM2SP0-25G) NVMe M.2 2280,53643.324,8254,26795,0.1156987036719776,0.8901970289829981,0.3480482012652837,General Admin
Intel Core i7-9850HE @ 2.70GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,Radeon RX 9070,RAM DDR4(3200) 16GB HIKSEMI FUTURE WHITE RGB (HSC416U32F4) x2,POWER SUPPLY 620W ITSONAS KINGKONG,500 GB SSD M.2 PCIe 3.0 WD GREEN SN350 (WDS500G2G0C) NVMe M.2 2280,46572.4,9972,25403,0.1402261435669008,0.8419959139859414,0.35075707469261297,General Admin
Intel Core i9-10940X @ 3.30GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Radeon R7 360,RAM DDR4(3200) 32GB (16GBX2) BLACKBERRY ASGARD (B16G32DASX2) x2,POWER SUPPLY (80+ GOLD) 850W THERMALTAKE TOUGHPOWER GT,256 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,42059.68,27651,3126,0.39262463594312147,0.07060493784410818,0.29601872651341743,General Admin
AMD Ryzen 5 3600X,MAINBOARD (AM4) GIGABYTE B450M DS3H V3 DDR4 (REV. 1.5),GeForce RTX 4060 Ti,RAM DDR4(3200) 16GB KINGBANK KJXS SILVER x1,POWER SUPPLY 450W DTECH PW053 SFX,2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280,30322.6072,18132,22632,0.2567243446976186,0.7460438380830362,0.4035201927132439,Smart Office
AMD Athlon Dual Core 4450B,MAINBOARD (AM4) GIGABYTE B450M DS3H V3 DDR4 (REV. 1.5),Tesla M60,RAM DDR4(3200) 8GB BLACKBERRY 8 CHIP x2,POWER SUPPLY (80+ GOLD) 850W MSI MAG A850GN PCIE5,1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280,20684.72,723,7002,0.008180572211752613,0.2048201114997057,0.06717243399813853,General Admin
AMD Athlon Dual Core 4450B,MAINBOARD (AM4) ASROCK B450M PRO4 DDR4 R2.0,Radeon RX 580,RAM DDR4(3200) 8GB KINGSTON FURY BEAST RGB (KF432C16BB2A/8WP) x2,POWER SUPPLY 600W TSUNAMI EX600,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280,16874.72,723,8791,0.008180572211752613,0.2667682398975034,0.08575687251747785,General Admin
AMD Ryzen 7 1700X,MAINBOARD (AM4) GIGABYTE A520M-K V2 DDR4 (REV. 1.1),Radeon RX 6600,RAM DDR4(3200) 16GB BLACKBERRY MAXIMUS GRAY x1,POWER SUPPLY (80+ GOLD) 850W GIGABYTE UD850GM PG5 ICE,1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280,22194.088799999998,15623,15072,0.2209040031979898,0.48426192042660765,0.2999113783665751,General Admin
Intel Core i7-10700KF @ 3.80GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Radeon RX 7700 XT,RAM DDR4(3200) 16GB ACER UD100 BLACK (ZC.A01ST.0GC) x2,POWER SUPPLY (80+ SILVER) 600W ITSONAS DARK FOREST 1U FLEX (DF-FX600) SFX,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280,40870.2808,18352,22639,0.2598652275712409,0.7462862287475329,0.40579152792412854,Smart Office
Intel Core i7-7800X @ 3.50GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon RX Vega 64,RAM DDR4(3200) 16GB APACER NOX BLACK (AH4U16G32C28YMBAA-1) x2,POWER SUPPLY (CYBENETICS GOLD) 750W EINAREX NEXUS MASTER L1 BLACK (EXPS-NL1-750-BK),500 GB SSD M.2 PCIe 4.0 LEXAR NM710 NVMe M.2 2280,33142.9416,12987,13910,0.18327051567586086,0.4440250701201566,0.26149688200914956,General Admin
AMD Ryzen 7 9700X,MAINBOARD (AM5) ASROCK B650M PG LIGHTNING DDR5,Radeon RX 7800 XT,RAM DDR5(5600) 32GB (16GBX2) CORSAIR VENGEANCE BLACK (CMK32GX5M2B5600C40) x2,POWER SUPPLY (80+ GOLD) 850W MSI MAG A850GN PCIE5,2 TB SSD M.2 PCIe 5.0 LEXAR NQ790 NVMe M.2 2280,64059.2968,37087,24324,0.5273399577408486,0.8046331244156655,0.6105279077432937,Smart Office
Intel Core i3-9100T @ 3.10GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,Radeon RX 6400,RAM DDR4(3200) 16GB (8GBX2) BLACKBERRY MAXIMUS GRAY x2,POWER SUPPLY (80+ BRONZE) 850W THERMALTAKE SMART BX3 (ATX 3.1),500 GB SSD M.2 PCIe 4.0 LEXAR NM710 NVMe M.2 2280,33076.64,5630,7750,0.07823653703386443,0.23072128536306663,0.12398196153262508,General Admin
Intel Core i5-13600HRE,MAINBOARD (1700) ASUS B760M-AYW WIFI DDR5,Radeon RX 6700 XT,RAM DDR5(5600) 32GB (16GBX2) CORSAIR VENGEANCE BLACK (CMK32GX5M2B5600C40) x2,POWER SUPPLY (80+ GOLD) 1000W MSI MAG A1000GL PCIE5,512 GB SSD M.2 PCIe 3.0 KLEVV CRAS C715 (K512GM2SP0-C7T) NVMe M.2 2280,56498.64,14591,19734,0.20617040717263432,0.6456941029814053,0.3380275159152656,General Admin
AMD Ryzen 3 1200,MAINBOARD (AM4) ASROCK A520M-HVS DDR4,Radeon Pro WX 5100,RAM DDR4(3200) 32GB (16GBX2) BLACKBERRY MAXIMUS x1,POWER SUPPLY (SATA) 580W TSUNAMI EXTREME+PRO,250 GB SSD M.2 PCIe 4.0 GIGABYTE (G440E250G) NVMe M.2 2280,25396.4,6259,5466,0.08721660670435727,0.15163267426157417,0.10654142697152233,General Admin
Intel Core i3-7100 @ 3.90GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon RX 6900 XT,RAM DDR4(3200) 32GB (16GBX2) BLACKBERRY ASGARD (B16G32DASX2) x2,POWER SUPPLY (80+ PLATINUM) 850W GIGABYTE AORUS P850W (GP-AE850 PM PG5),1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280,43077.2912,4311,26695,0.059405516532465306,0.8867343052044739,0.30760415313406786,General Admin
AMD Athlon XP 1800+,MAINBOARD (AM4) GIGABYTE A520M-K V2 DDR4 (REV. 1.1),GeForce GTX 1630,RAM DDR4(3200) 16GB ADATA D35G XPG WHITE (AX4U320016G16A-SWHD35) x1,POWER SUPPLY (80+ PLATINUM) 850W GIGABYTE AORUS P850W (GP-AE850 PM PG5 ICE),256 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,20290.564,195,4983,0.0006424533150591058,0.13490771841130236,0.04092203284393208,General Admin
Intel Core i7-6950X @ 3.00GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),GeForce RTX 2070 SUPER,RAM DDR4(3200) 16GB BLACKBERRY ASGARD x1,POWER SUPPLY (80+ SILVER) 550W GIGABYTE P-550SS (GP-550SS),500 GB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/500G) NVMe M.2 2280,22949.8816,17586,18150,0.24892924447490147,0.5908445583295822,0.35150383863130563,General Admin
Intel Core i5-8500 @ 3.00GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),RTX A400,RAM DDR4(3200) 16GB BLACKBERRY 16 CHIP (BBR16G32D16C) x1,POWER SUPPLY (80+ GOLD) 850W CORSAIR SERIES RM850E (CP-9020296-NA),1 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS100T4B0E) NVMe M.2 2280,23152.5856,9513,5990,0.1336731197532979,0.16977734686104093,0.1445043878856208,General Admin
Intel Core i5-8365UE @ 1.60GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),T1000,RAM DDR4(3200) 16GB APACER NOX RGB BLACK (AH4U16G32C28YNBAA-1) x2,POWER SUPPLY (80+ WHITE) 550W THERMALTAKE TR2 S,512 GB SSD M.2 PCIe 4.0 HIKSEMI FUTURE LITE NVMe M.2 2280,40332.64,5504,7650,0.07643766775169894,0.22725856158454244,0.12168393590155199,General Admin
AMD Ryzen 5 2600,MAINBOARD (AM4) ASROCK B450M STEEL LEGEND DDR4,GeForce GTX 1660,RAM DDR4(2666) 8GB BLACKBERRY 16 CHIP x2,POWER SUPPLY 500W OKER SFX,256 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,16561.6888,13138,11621,0.18542630346639255,0.3647633228297379,0.23922740927539615,General Admin
Intel Core i5-12600K,MAINBOARD (1700) ASUS H610M-K DDR5,Quadro P4000,RAM DDR5(5200) 32GB (16GBX2) APACER GAMING BLACK (AH5U32G52C5227BAA-2) x1,POWER SUPPLY (80+ BRONZE) 750W ASUS TUF GAMING 750B,1 TB SSD M.2 PCIe 4.0 SANDISK EXTREME G26 (SDSSDX3N-1T00-G26) NVMe M.2 2280,36322.4488,27557,11445,0.39128262235166467,0.35866892897953534,0.38149851434002585,General Admin
Intel Core i3-13100T,MAINBOARD (1700) ASUS H610M-K DDR5,GeForce GTX 1660,RAM DDR5(6400) 64GB (32GBX2) KINGSTON FURY BEAST RGB (KF564C32BBEAK2-64) x1,POWER SUPPLY (80+ BRONZE) 650W THERMALTAKE SMART BX1,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE LITE NVMe M.2 2280,44740.08,12714,11621,0.1793729655645023,0.3647633228297379,0.23499007274407296,General Admin
Intel Xeon E3-1240L v5 @ 2.10GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Intel Arc A750,RAM DDR4(3200) 16GB (8GBX2) KINGBANK KJXS (KBK-KJXS16G32) x1,POWER SUPPLY 650W DTECH PW036,500 GB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS500G4X0E) NVMe M.2 2280,24841.36,6547,12606,0.09132830792073554,0.39887115204820117,0.18359116115897522,General Admin
Intel Xeon E-2436,MAINBOARD (1700) GIGABYTE B760M GAMING X DDR5 (REV. 1.0),Radeon RX 9070,RAM DDR5(5200) 32GB (16GBX2) APACER NOX (AH5U32G52C502MBAA-2) x2,POWER SUPPLY (80+GOLD) 1000W THERMALTAKE TOUGHPOWER GT SNOW (PS-TPT-1000FNFAGE-W),1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C925G (K01TBM2SP0-25G) NVMe M.2 2280,69757.28,21708,25403,0.30777796813431557,0.8419959139859414,0.4680433518898033,Smart Office
AMD Ryzen 5 4600G,MAINBOARD (AM4) GIGABYTE A520M-K V2 DDR4 (REV. 1.1),Tesla M10,RAM DDR4(3200) 16GB HIKSEMI (HSC416U32Z1) x1,POWER SUPPLY (80+ BRONZE) 550W ITSONAS DARK FOREST SFX,2 TB SSD M.2 PCIe 5.0 LEXAR NQ790 NVMe M.2 2280,28419.272,15983,2968,0.22604362971846267,0.06513383427403996,0.17777069108513585,General Admin
Intel Core i7-11700K @ 3.60GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,GeForce RTX 4060 Ti,RAM DDR4(3200) 32GB (16GBX2) BLACKBERRY MAXIMUS GRAY x2,POWER SUPPLY (80+GOLD) 1000W THERMALTAKE TOUGHPOWER GT SNOW (PS-TPT-1000FNFAGE-W),500 GB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/500G) NVMe M.2 2280,43423.96,24344,22632,0.34541145565644454,0.7460438380830362,0.465601170384422,Smart Office
AMD Ryzen 3 3100,MAINBOARD (AM4) ASROCK A520M-HVS DDR4,GeForce RTX 4060 Ti,RAM DDR4(3200) 16GB KINGBANK KJXS SILVER x1,POWER SUPPLY (80+ WHITE) 550W THERMALTAKE TR2 S (PS-TRS-0550NNSAWE-H),1 TB SSD M.2 PCIe 3.0 WD RED NAS SN700 (WDS100T1R0C) NVMe M.2 2280,28321.6888,11526,22632,0.1624121980469419,0.7460438380830362,0.3375016900577702,General Admin
Intel Core i7-7700K @ 4.20GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro P600,RAM DDR4(2400) 8GB BLACKBERRY MAXIMUS x2,POWER SUPPLY (80+ GOLD) 850W MSI MAG A850GN PCIE5,512 GB SSD M.2 PCIe 4.0 HIKSEMI FUTURE LITE NVMe M.2 2280,24621.68,9633,3326,0.13538632859345553,0.07753038540115656,0.11802954563576583,General Admin
Intel Core i5-10600 @ 3.30GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,Radeon RX 6800 XT,RAM DDR4(3200) 16GB BLACKBERRY PRO SERIES WHITE x2,POWER SUPPLY (80+ WHITE) 650W MONTECH AP650,1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280,40730.2224,13561,25018,0.19146536462794814,0.8286644274386233,0.38262508347115065,General Admin
Intel Core i9-7920X @ 2.90GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro M2000,RAM DDR4(3200) 32GB (16GBX2) HIKSEMI ARMOR BLACK (HSC432U32D3)Recommend x2,POWER SUPPLY (80+ WHITE) 550W THERMALTAKE TR2 S,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280,43292.2824,23483,4034,0.33311918222831366,0.10204646975310783,0.2637973684857519,General Admin
Intel Core i7-11850HE @ 2.60GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,Radeon R9 380,RAM DDR4(3200) 16GB HIKSEMI (HSC416U32Z1) x1,POWER SUPPLY (80+ BRONZE) 750W ITSONAS DARK FOREST WHITE SFX,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280,30922.8,20111,5977,0.28497801381988463,0.16932719276983277,0.25028276750486905,General Admin
Intel Core i7-9700F @ 3.00GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),GeForce GTX 960,RAM DDR4(3200) 8GB KINGSTON FURY BEAST (KF432C16BB/8WP) x2,POWER SUPPLY (80+ BRONZE) 650W ITSONAS DARK FOREST WHITE SFX,128 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (P) NVMe M.2 2280,17125.362399999998,13165,6135,0.185811775455428,0.174798296339901,0.1825077317207699,General Admin
Intel Core i7-12700E,MAINBOARD (1700) ASUS PRIME H610M-F DDR4 R2.0,Radeon RX 6750 XT,RAM DDR4(3200) 16GB BLACKBERRY PRO SERIES BLACK x2,POWER SUPPLY (80+ WHITE) 750W SILVERSTONE (SST-ST750-EF),1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280,48500.7552,28437,20707,0.40384615384615385,0.6793864053464456,0.4865082292962414,Smart Office
Intel Core i3-6100T @ 3.20GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon RX 5700,RAM DDR4(2400) 8GB BLACKBERRY 8 CHIP x2,POWER SUPPLY (80+ GOLD) 850W DTECH PW072A,2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280,17727.8488,3637,14256,0.049782993546913366,0.45600609439385026,0.17164992380099442,General Admin
Intel Core i5-12490F,MAINBOARD (1700) MSI B760M GAMING WIFI DDR5,GeForce RTX 4070,RAM DDR5(5200) 16GB KINGSTON FURY BEAST RGB WHITE (KF552C40BWA-16) x2,POWER SUPPLY (80+ SILVER) 650W GIGABYTE P-650SS ICE (GP-650SS ICE),250 GB SSD M.2 PCIe 4.0 GIGABYTE (G440E250G) NVMe M.2 2280,45569.804000000004,20376,26914,0.28876135000856606,0.8943176702794419,0.4704282460898288,Smart Office
Intel Core i7-9750HF @ 2.60GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),Quadro P4000,RAM DDR4(3200) 16GB KINGSTON FURY BEAST RGB (KF432C16BB12A/16WP) x2,POWER SUPPLY 650W OKER EB-650,500 GB SSD M.2 PCIe 3.0 WD GREEN SN350 (WDS500G2G0C) NVMe M.2 2280,34552.4,10344,11445,0.1455370909713894,0.35866892897953534,0.20947664237383318,General Admin
AMD Athlon XP-M,MAINBOARD (AM4) ASROCK B550M PHANTOM GAMING4,GeForce RTX 2070,RAM DDR4(3200) 16GB BLACKBERRY MAXIMUS GRAY x1,POWER SUPPLY (80+ BRONZE) 750W DTECH PW071A,500 GB SSD M.2 PCIe 3.0 WD GREEN SN350 (WDS500G2G0C) NVMe M.2 2280,18757.644,352,16060,0.0028839015475986525,0.5184736313584266,0.15756082049084705,General Admin
AMD Athlon XP 1700+,MAINBOARD (AM4) ASROCK B550M STEEL LEGEND DDR4,Radeon RX 580,RAM DDR4(3200) 32GB ADATA 16 CHIP (AD4U320032G22-SGN) x1,POWER SUPPLY (80+ WHITE) 550W SILVERSTONE (SST-ST550-EF),500 GB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS500G4B0E) NVMe M.2 2280,17369.9,176,8791,0.00037119524870081683,0.2667682398975034,0.08029030864334159,General Admin
AMD Ryzen 7 5700G,MAINBOARD (AM4) GIGABYTE B550M DS3H R2 DDR4 (REV. 1.0),GeForce RTX 4060,RAM DDR4(3200) 32GB ADATA 16 CHIP (AD4U320032G22-SGN) x1,POWER SUPPLY (80+ BRONZE) 650W THERMALTAKE SMART BX1,500 GB SSD M.2 PCIe 4.0 GIGABYTE AORUS 5000E (AG450E500G-G 1.1),30212.88,24317,19529,0.34502598366740905,0.6385955192354307,0.4330968443378155,Smart Office
Intel Core i7-9700E @ 2.60GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),Radeon RX 5500 XT,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB WHITE (ZC.A01ST.0D7) x1,POWER SUPPLY (80+ GOLD) 1000w. ASUS TUF GAMING 1000G WHITE,2 TB SSD M.2 PCIe 5.0 LEXAR NQ790 NVMe M.2 2280,34011.76,12561,9073,0.17718862429330134,0.27653312095294164,0.2069919732911934,General Admin
Intel Core i7-8665UE @ 1.70GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),Radeon Pro 455,RAM DDR4(3200) 16GB KINGSTON VALUE RAM (KVR32N22D8/16WP) x2,POWER SUPPLY 600W TSUNAMI EX600,500 GB SSD M.2 PCIe 3.0 WD GREEN SN350 (WDS500G2G0C) NVMe M.2 2280,40568.08,4852,3112,0.06712923305350921,0.0701201565151148,0.06802651009199089,General Admin
Intel Core i3-12100E,MAINBOARD (1700) MSI PRO B760M-E DDR5,Radeon RX Vega 64,RAM DDR5(5600) 32GB (16GBX2) KINGBANK KJUS x2,POWER SUPPLY (80+ SILVER) 500W ITSONAS DARK FOREST 1U FLEX (DF-FX500) SFX,256 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,55458.4528,13535,13910,0.1910941693792473,0.4440250701201566,0.2669734396015201,General Admin
Intel Core i7-10700T @ 2.00GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Tesla P40,RAM DDR4(3200) 16GB LEXAR THOR OC DARK GREY (LD4BU016G-R3200GSXG) x2,POWER SUPPLY 620W TSUNAMI EXTREME+PRO,2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280,39291.28,12904,11595,0.18208554622808518,0.3638630146473216,0.2366187867538561,General Admin
AMD Athlon XP 2700+,MAINBOARD (AM4) ASUS PRIME A520M-K/CSM (DDR4),Radeon RX 470/570,RAM DDR4(3200) 32GB (16GBx2) BLACKBERRY 3200 PRO SERIES BLACK x1,POWER SUPPLY (80+ GOLD) 850W SILVERSTONE DA850W (SST-DA850R-GMA),500 GB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/500G) NVMe M.2 2280,29258.6648,256,7925,0.00151333447547256,0.23678105197548394,0.07209364972547598,General Admin
Intel Core i7-14700T,MAINBOARD (1700) ASROCK B760M PRO RS DDR4,Radeon RX 6700 XT,RAM DDR4(3200) 16GB KINGSTON FURY BEAST RGB (KF432C16BB12A/16WP) x2,POWER SUPPLY (80+ SILVER) 650W GIGABYTE P650SS (GP-650SS),1 TB SSD M.2 PCIe 3.0 WD RED NAS SN700 (WDS100T1R0C) NVMe M.2 2280,39550.08,31285,19734,0.44450631031922794,0.6456941029814053,0.5048626481178811,Smart Office
Intel Core i7-10700K @ 3.80GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Radeon R9 380,RAM DDR4(3200) 32GB (16GBX2) KINGSTON FURY BEAST (KF432C16BB1K2/32WP) x1,POWER SUPPLY (80+ GOLD) 650W GIGABYTE PG5 (PCIE 5.1),500 GB SSD M.2 PCIe 4.0 LEXAR NM710 NVMe M.2 2280,27986.261599999998,18541,5977,0.2625635314944892,0.16932719276983277,0.23459262987709223,General Admin
Intel Core i5-10500TE @ 2.30GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,GeForce GTX 1630,RAM DDR4(3200) 32GB ADATA 16 CHIP (AD4U320032G22-SGN) x1,POWER SUPPLY 650W OKER EB-650,256 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (HS-SSD-WAVE(P) 256G) NVMe M.2 2280,22978.4,8864,4983,0.12440751527611216,0.13490771841130236,0.12755757621666922,General Admin
Intel Core i7-13700TE,MAINBOARD (1700) GIGABYTE B760M E DDR5 (REV. 1.0),Radeon Pro W5700,RAM DDR5(5200) 32GB (16GBX2) APACER NOX (AH5U32G52C502MBAA-2) x2,POWER SUPPLY (80+ GOLD) 850W ASUS ROG STRIX AURA GAMIN G850G,1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280,72771.8,21802,14182,0.3091199817257724,0.45344367879774233,0.35241709084736333,General Admin
Intel Core i3-13100,MAINBOARD (1700) GIGABYTE B760M D3HP WIFI6 DDR5 (rev. 1.0),GeForce RTX 4060 Ti 16GB,RAM DDR5(5200) 16GB KINGSTON FURY BEAST RGB WHITE (KF552C40BWA-16) x2,POWER SUPPLY (80+ GOLD) 850W MSI MAG A850GL PCIE5,500 GB SSD M.2 PCIe 4.0 LEXAR NM710 NVMe M.2 2280,44336.4176,14080,22660,0.19887499286162982,0.747013400741023,0.3633165152254477,General Admin
