cpu,mb,gpu,ram,psu,storage,total_price,benchmark_cpu,passmark_gpu,cpu_scaled,gpu_scaled,final_score,level
Intel Core i7-9850HE @ 2.70GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,RTX A5500,RAM DDR4(3200) 16GB BLACKBERRY ASGARD x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W MSI MAG A850GL PCIE5,1 TB SSD M.2 PCIe 4.0 SANDISK EXTREME G26 (SDSSDX3N-1T00-G26) NVMe M.2 2280 (1 TB),104502.4,9972,21216,0.07835695264913838,0.5248678100759588,0.3239379242338897,Entry Creator
AMD Ryzen 9 5950X,MAINBOARD (AM4) LONGWELL B450M-VDH DDR4,Quadro P520,RAM DDR4(3200) 16GB KINGSTON FURY BEAST (KF432C16BB1/16WP) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1000W ASUS ROG STRIX AURA GAMING 1000G,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280 (1 TB),90926.16,45325,2017,0.6194025282360502,0.009555251362160129,0.2839865259554107,Entry Creator
Intel Core i7-9700 @ 3.00GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,RTX A5500,RAM DDR4(3200) 16GB CORSAIR VENGEANCE LPX BLACK (CMK16GX4M1E3200C16) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1350W THERMALTAKE TOUGHPOWER GF3,2 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS200T4B0E) NVMe M.2 2280 (2 TB),108197.2056,13202,21216,0.12778917082427838,0.5248678100759588,0.3461824224127027,Entry Creator
Intel Xeon E3-1230 v6 @ 3.50GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),TITAN V,RAM DDR4(3200) 16GB BLACKBERRY 8 CHIP x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 750W ASUS TUF GAMING 750B,1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280 (1 TB),56117.444,8094,20072,0.04961586728291144,0.49416217086721953,0.2941163342542809,Entry Creator
AMD Ryzen 9 9900X,MAINBOARD (AM5) GIGABYTE B850I AORUS PRO DDR5 (REV. 1.1),Radeon Pro WX 3200,RAM DDR5(5200) 16GB BLACKBERRY MAXIMUS GRAY x2 (Total: 32.0GB),POWER SUPPLY (CYBENETICS PLATINUM) 1050W MONTECH CENTURY II,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280 (1 TB),50436.4888,54443,2222,0.7589452419576994,0.015057573073516385,0.34980702407139874,Entry Creator
AMD Ryzen 9 5900X,MAINBOARD (AM4) GIGABYTE A520M H ARGB DDR4 (rev. 1.0),Quadro GV100,RAM DDR4(2666) 16GB (8GBX2) BLACKBERRY MAXIMUS x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 750W ITSONAS FROZEN,1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280 (1 TB),343234.88,38939,18880,0.5216705947170274,0.4621681831602115,0.48894426836077864,Entry Creator
Intel Core i7-9700T @ 2.00GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,Quadro GV100,RAM DDR4(3200) 16GB BLACKBERRY PRO SERIES BLACK x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1000W COOLER MASTER ELITE GOLD 1000 (MPW-A001-AFAG-BEU),1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280 (1 TB),347447.8096,10551,18880,0.0872180220991093,0.4621681831602115,0.29344061068271554,Entry Creator
Intel Core i9-13900F,MAINBOARD (1700) MSI PRO H610M-E DDR5,Radeon Pro 455,RAM DDR5(5200) 32GB (16GBX2) BLACKBERRY 5200 PRO SERIES BLACK x2 (Total: 64.0GB),POWER SUPPLY (80+ GOLD) 750W SEGOTEP GM750W WHITE,1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280 (1 TB),65120.6464,48517,3112,0.6682531909032475,0.03894570147891672,0.3221340717198656,Entry Creator
Intel Core i9-12900KS,MAINBOARD (1700) COLORFUL H610M-D EVO V21 DDR4,RTX PRO 4500 Blackwell,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB BLACK (AH4U16G32C28YNBAA-2) x2 (Total: 32.0GB),POWER SUPPLY (80+ PLATINUM) 1500W CORSAIR HX1500i (CP-9020261-NA),1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280 (1 TB),134294.884,43470,32430,0.591013436993052,0.8258582279840029,0.720178072038075,Pro Creator
AMD Ryzen 9 7950X3D,MAINBOARD (AM5) GIGABYTE B850M AORUS ELITE WIFI6E ICE DDR5 (REV. 1.1),GeForce RTX 4080,RAM DDR5(5200) 32GB KINGSTON FURY BEAST (KF552C40BB-32) x2 (Total: 64.0GB),POWER SUPPLY 750W OKER EB-750,1 TB SSD M.2 PCIe 3.0 WD RED NAS SN700 (WDS100T1R0C) NVMe M.2 2280 (1 TB),90301.0904,62317,34436,0.8794496648403782,0.8797004589741524,0.8795876016139541,Ultimate Workstation
Intel Core i7-7820X @ 3.60GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon RX 7900 XT,RAM DDR4(3200) 16GB APACER NOX BLACK (AH4U16G32C28YMBAA-1) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1000W MSI MAG A1000GL PCIE5,1 TB SSD M.2 PCIe 3.0 WD RED NAS SN700 (WDS100T1R0C) NVMe M.2 2280 (1 TB),55814.5608,17195,28996,0.1888984114352178,0.7336876291703571,0.48853248118954445,Entry Creator
AMD Ryzen 7 9800X3D,MAINBOARD (AM5) GIGABYTE B850M GAMING X WIFI6E DDR5 (REV. 1.0),Quadro P2000,RAM DDR5(5200) 16GB KINGSTON FURY BEAST RGB WHITE (KF552C40BWA-16) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W ANTEC GSK V2 WHITE,1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280 (1 TB),57487.7288,39974,6989,0.5375103302623121,0.14300668330783475,0.3205333244373496,Entry Creator
Intel Core i9-10980XE @ 3.00GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,GeForce RTX 4070 Ti SUPER,RAM DDR4(3200) 16GB (8GBX2) BLACKBERRY MAXIMUS x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 750W COOLER MASTER MWE V2 230V (MPE-7501-ACABW-BTH),1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280 (1 TB),78619.6888,32023,31797,0.4158274922714334,0.8088681321630834,0.631999844211841,Pro Creator
Intel Core i9-7980XE @ 2.60GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro M6000,RAM DDR4(3200) 16GB (8GBX2) BLACKBERRY MAXIMUS x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 750W AEROCOOL LUX RGB,1 TB SSD M.2 PCIe 5.0 LEXAR NM990 NVMe M.2 2280 (1 TB),206373.1776,29605,11734,0.37882219705549264,0.27036530048044666,0.3191709039392173,Entry Creator
Intel Core i7-14700T,MAINBOARD (1700) GIGABYTE H610M H V3 DDR4 (REV. 1.0),Radeon RX 7900 XT,RAM DDR4(3200) 16GB (8GBX2) CORSAIR VENGEANCE LPX BLACK (CMK16GX4M2E3200C16) x2 (Total: 32.0GB),POWER SUPPLY (80+GOLD) 850W ASUS PRIME 850G,1 TB SSD M.2 PCIe 5.0 LEXAR NM990 NVMe M.2 2280 (1 TB),62615.08,31285,28996,0.40453307214349116,0.7336876291703571,0.5855680785082675,Pro Creator
Intel Core i7-7700 @ 3.60GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon Pro SSG,RAM DDR4(3200) 16GB LEXAR (LD4AU016G-B3200GSST) x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 750W AEROCOOL LUX,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280 (1 TB),104059.97839999999,8642,10971,0.05800250987113954,0.24988592747671576,0.16353838955420646,Entry Creator
Intel Core i7-9850HE @ 2.70GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),RTX A4500,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB WHITE (ZC.A01ST.0D7) x2 (Total: 32.0GB),POWER SUPPLY (80+ WHITE) 700W COOLER MASTER ELITE NEX MWE 230V (MPW-7001-ACBW),1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE LITE NVMe M.2 2280 (1 TB),67282.4,9972,21101,0.07835695264913838,0.5217811417988565,0.3222402566814834,Entry Creator
Intel Core i7-6700 @ 3.40GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon Pro WX 4100,RAM DDR4(3200) 32GB (16GBX2) KINGSTON FURY BEAST (KF432C16BB1K2/32) x2 (Total: 64.0GB),POWER SUPPLY (80+ BRONZE) 750W ASUS TUF GAMING 750B,1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280 (1 TB),42897.5176,8038,3683,0.0487588381133115,0.054271680489572434,0.05179090142025502,Entry Creator
Intel Core i9-9900T @ 2.10GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),RTX A6000,RAM DDR4(3200) 16GB (8GBX2) CORSAIR VENGEANCE LPX BLACK (CMK16GX4M2E3200C16) x2 (Total: 32.0GB),POWER SUPPLY (80+ WHITE) 650W SILVERSTONE STRIDER 650W (SST-ST650-EFA),2 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS200T4B0E) NVMe M.2 2280 (2 TB),176461.68,13112,22795,0.12641180251599277,0.5672491075502589,0.3688723202848392,Entry Creator
AMD Ryzen 9 9950X,MAINBOARD (AM5) ASROCK X870 STEEL LEGEND WIFI DDR5,Quadro P520,RAM DDR5(5200) 32GB (16GBX2) APACER GAMING BLACK (AH5U32G52C5027BAA-2) x2 (Total: 64.0GB),POWER SUPPLY (80+ PLATINUM) 850W SEGOTEP PM 850W,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280 (1 TB),111541.28,65813,2017,0.932952771571118,0.009555251362160129,0.42508413545619117,Entry Creator
AMD Ryzen 7 PRO 4750G,MAINBOARD (AM4) GIGABYTE B450M DS3H V3 DDR4 (REV. 1.5),Quadro RTX 6000,RAM DDR4(3200) 32GB (16GBX2) BLACKBERRY ASGARD (B16G32DASX2) x2 (Total: 64.0GB),POWER SUPPLY (80+ GOLD) 1000W COOLER MASTER ELITE GOLD 1000 (MPW-A001-AFAG-BEU),2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280 (2 TB),257308.548,20197,17826,0.23484129656270086,0.4338781973857262,0.3443115920153648,Entry Creator
Intel Core i7-9800X @ 3.80GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),Radeon Pro SSG,RAM DDR4(3200) 16GB BLACKBERRY MAXIMUS GRAY x2 (Total: 32.0GB),POWER SUPPLY (FULL) 650W NUBWO NPS-650 BLACK,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280 (1 TB),106725.1168,18145,10971,0.20343729913378839,0.24988592747671576,0.22898404472239847,Entry Creator
Intel Core i9-10900T @ 1.90GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,TITAN RTX,RAM DDR4(3200) 32GB (16GBX2) BLACKBERRY ASGARD (B16G32DASX2) x2 (Total: 64.0GB),POWER SUPPLY (80+ BRONZE) 650W SILVERSTONE ATTIS 650R (SST-AT650R-BF-WBW),1 TB SSD M.2 PCIe 3.0 WD RED NAS SN700 (WDS100T1R0C) NVMe M.2 2280 (1 TB),70641.6888,14735,20006,0.15125034434207707,0.4923906916821,0.3388775353790897,Entry Creator
Intel Core i7-13700E,MAINBOARD (1700) ASROCK B760 PRO RS DDR5,Quadro M4000,RAM DDR5(5200) 16GB (8GBX2) CORSAIR VENGEANCE BLACK (CMK16GX5M2B5200Z40) x2 (Total: 32.0GB),POWER SUPPLY (80+ WHITE) 650W SILVERSTONE STRIDER 650W (SST-ST650-EFA),1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280 (1 TB),44716.8,33834,6672,0.44354320345260323,0.13449821510051801,0.2735684598589564,Entry Creator
Intel Core i7-13700K,MAINBOARD (1700) MSI PRO H610M-E DDR5,Quadro RTX 8000,RAM DDR5(6400) 32GB (16GBX2) ZADAK SPARK RGB (ZD5-SPR64C55-32G2W2) x2 (Total: 64.0GB),POWER SUPPLY (80+ BRONZE) 750W GIGABYTE P750BS,2 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS200T4B0E) NVMe M.2 2280 (2 TB),193544.88,45744,19911,0.6258149429157357,0.4898408352792764,0.5510291837156831,Pro Creator
Intel Core i7-6850K @ 3.60GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro RTX 4000,RAM DDR4(3200) 16GB BLACKBERRY MAXIMUS GRAY x2 (Total: 32.0GB),POWER SUPPLY (CYBENETICS PLATINUM) 1050W MONTECH CENTURY II,1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280 (1 TB),49875.3912,11368,14892,0.09972146551988,0.3551278954290469,0.2401950019699218,Entry Creator
Intel Core i7-13700T,MAINBOARD (1700) ASROCK H610M-HDV/M.2+ DDR5,GeForce RTX 3090,RAM DDR5(5200) 32GB (16GBX2) APACER GAMING BLACK (AH5U32G52C5027BAA-2) x2 (Total: 64.0GB),POWER SUPPLY (80+ GOLD) 1000W NZXT CORE (PA-0G3BB-US),1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280 (1 TB),72650.08,27851,26557,0.351978819136237,0.6682234211020747,0.5259133502174478,Pro Creator
AMD Ryzen 7 3700X,MAINBOARD (AM4) LONGWELL B450M-VDH DDR4,Quadro M6000,RAM DDR4(3200) 32GB (16GBx2) BLACKBERRY 3200 PRO SERIES WHITE x2 (Total: 64.0GB),POWER SUPPLY 650W DTECH PW036,1 TB SSD M.2 PCIe 5.0 LEXAR NM990 NVMe M.2 2280 (1 TB),198248.28,22417,11734,0.2688163815004132,0.27036530048044666,0.2696682869394316,Entry Creator
AMD Ryzen 7 PRO 4750G,MAINBOARD (AM4) GIGABYTE B550 EAGLE WIFI6 DDR4 (REV. 1.0),Radeon RX 7900 XT,RAM DDR4(3200) 16GB CORSAIR VENGEANCE LPX BLACK (CMK16GX4M1E3200C16) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 750W COOLER MASTER MWE V3 NM FR (MPE-7506-ACAG-BTH),1 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS100T4B0E) NVMe M.2 2280 (1 TB),59648.548,20197,28996,0.23484129656270086,0.7336876291703571,0.5092067794969118,Pro Creator
AMD Ryzen 7 3800XT,MAINBOARD (AM4) LONGWELL B450M-VDH DDR4,GeForce RTX 3080,RAM DDR4(3200) 16GB (8GBX2) CORSAIR VENGEANCE LPX BLACK (CMK16GX4M2E3200C16) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1000W NZXT CORE (PA-0G3BB-US),1 TB SSD M.2 PCIe 4.0 SANDISK EXTREME G26 (SDSSDX3N-1T00-G26) NVMe M.2 2280 (1 TB),41017.6,23438,25040,0.28444185975329805,0.6275062404380384,0.4731272691299053,Entry Creator
AMD Ryzen 9 9950X,MAINBOARD (AM5) ASUS ROG STRIX X870-F GAMING WIFI DDR5,Quadro P520,RAM DDR5(5600) 16GB (8GBX2) KINGSTON FURY BEAST (KF556C40BBK2-16) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1200W ASUS TUF GAMING 1200G,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280 (1 TB),115191.28,65813,2017,0.932952771571118,0.009555251362160129,0.42508413545619117,Entry Creator
Intel Core i7-14700KF,MAINBOARD (1700) GIGABYTE B760M GAMING X DDR5 (REV. 1.0),Quadro M2200,RAM DDR5(5600) 16GB (8GBX2) KINGSTON FURY BEAST (KF556C40BBK2-16) x2 (Total: 32.0GB),POWER SUPPLY (CYBENETICS PLATINUM) 1000W CORSAIR RM1000E WHITE (CP-9020294-NA),1 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS100T4B0E) NVMe M.2 2280 (1 TB),50131.6888,52187,4288,0.7244192096966728,0.07051023968650186,0.3647692761910788,Entry Creator
Intel Xeon E3-1225 v5 @ 3.30GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro GV100,RAM DDR4(3200) 16GB KINGSTON VALUE RAM (KVR32N22D8/16WP) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W SEGOTEP GM850W WHITE,1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280 (1 TB),341076.0,5957,18880,0.01691102200728474,0.4621681831602115,0.26180246064139445,Entry Creator
AMD Ryzen 7 9700X,MAINBOARD (AM5) GIGABYTE B850M AORUS ELITE WIFI6E DDR5 (REV. 1.1),RTX A4000,RAM DDR5(6400) 64GB (32GBX2) KINGSTON FURY BEAST RGB (KF564C32BBEAK2-64) x2 (Total: 128.0GB),POWER SUPPLY (80+ BRONZE) 750W SEGOTEP BN750W ID PCIE 5.1 ATX3.1,2 TB SSD M.2 PCIe 5.0 LEXAR NQ790 NVMe M.2 2280 (2 TB),118539.2968,37087,19470,0.49332741575097183,0.47800413345143195,0.48489961048622493,Entry Creator
Intel Xeon E-2488,MAINBOARD (1700) GIGABYTE B760M GAMING X GEN5 DDR5 (rev. 1.0),Radeon RX 7900 GRE,RAM DDR5(4800) 16GB ADATA (AD5U480016G-B) x2 (Total: 32.0GB),POWER SUPPLY (80+GOLD) 1000W THERMALTAKE TOUGHPOWER GT (PS-TPT-1000FNFAGE-3),1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280 (1 TB),68068.72,31462,27291,0.4072418964831196,0.6879244168881015,0.5616172827058596,Pro Creator
Intel Core i7-13700T,MAINBOARD (1700) MSI PRO B760M-A WIFI DDR5,Radeon Pro W5700,RAM DDR5(5600) 32GB (16GBX2) KINGBANK KJUS x2 (Total: 64.0GB),POWER SUPPLY (80+ BRONZE) 650W SEGOTEP BN650W ID PCIE 5.1,1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280 (1 TB),66265.08,27851,14182,0.351978819136237,0.3360710738921545,0.3432295592519916,Entry Creator
Intel Core i7-8700B @ 3.20GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),RTX A5500,RAM DDR4(2666) 16GB BLACKBERRY MAXIMUS GRAY x2 (Total: 32.0GB),POWER SUPPLY (80+ SILVER) 600W ITSONAS DARK FOREST 1U FLEX (DF-FX600) SFX,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280 (1 TB),102089.36,11782,21216,0.10605735973799392,0.5248678100759588,0.3364031074238747,Entry Creator
Intel Core i7-6700K @ 4.00GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon Pro 555,RAM DDR4(3200) 16GB BLACKBERRY MAXIMUS GRAY x2 (Total: 32.0GB),POWER SUPPLY (80+ SILVER) 600W ITSONAS DARK FOREST 1U FLEX (DF-FX600) SFX,1 TB SSD M.2 PCIe 5.0 LEXAR NM990 NVMe M.2 2280 (1 TB),56909.5496,8938,3140,0.06253252119616785,0.03969723810290684,0.0499731154948743,Entry Creator
Intel Core i7-12800HE,MAINBOARD (1700) ASUS PRIME H610M-F DDR4 R2.0,Radeon RX 7900 GRE,RAM DDR4(3200) 16GB (8GBX2) ADATA D35G XPG RGB BLACK (AX4U32008G16A-DTBKD35G) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1250W SEGOTEP GM1250W,1 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS100T4B0E) NVMe M.2 2280 (1 TB),57536.72,26096,27291,0.32512013712466714,0.6879244168881015,0.5246624909945561,Pro Creator
Intel Xeon E3-1225 v6 @ 3.30GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro M5000,RAM DDR4(3200) 16GB BLACKBERRY 16 CHIP (BBR16G32D16C) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W SILVERSTONE DA850W (SST-DA850R-GMA),1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280 (1 TB),37042.0,5780,9396,0.014202197667656333,0.20761199237727138,0.12057758475794461,Entry Creator
Intel Xeon E3-1558L v5 @ 1.90GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),RTX A6000,RAM DDR4(3200) 16GB HIKSEMI ARMOR WHITE (HSC416U32E2) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W MSI MAG A850GL PCIE5,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280 (1 TB),174633.52,7634,22795,0.04257598481834042,0.5672491075502589,0.33114620232089564,Entry Creator
AMD Ryzen 7 5800X3D,MAINBOARD (AM4) GIGABYTE B450M DS3H V3 DDR4 (REV. 1.5),TITAN RTX,RAM DDR4(2666) 16GB HIKSEMI (HSC416U26Z1) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W ANTEC GSK V2,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C910G (K01TBM2SP0-10G) NVMe M.2 2280 (1 TB),85953.6888,28300,20006,0.3588503565853509,0.4923906916821,0.4322975408885629,Entry Creator
AMD Ryzen 7 PRO 5750GE,MAINBOARD (AM4) MSI B550M PRO VDH WIFI DDR4,Radeon RX 7900 XTX,RAM DDR4(3600) 16GB (8GBX2) KINGSTON FURY BEAST (KF436C17BBK2/16) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W ANTEC GSK V2 WHITE,1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280 (1 TB),80389.7088,21046,31353,0.2478344709375287,0.7969509085540971,0.5498485116266414,Pro Creator
AMD Ryzen 7 5800X3D,MAINBOARD (AM4) ASROCK B550M STEEL LEGEND DDR4,GeForce RTX 5090,RAM DDR4(2666) 16GB HYNIX 16 CHIP x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W CORSAIR SERIES RM850E WHITE (CP-9020293-NA),2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280 (2 TB),177313.6888,28300,38918,0.3588503565853509,1.0,0.7114826604634079,Pro Creator
Intel Xeon E3-1230 v5 @ 3.40GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro P600,RAM DDR4(3200) 16GB BLACKBERRY ASGARD x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W CORSAIR SERIES RM850E WHITE (CP-9020293-NA),1 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS100T4B0E) NVMe M.2 2280 (1 TB),34020.444,7927,3326,0.04706008386642588,0.04468958853369836,0.04575631143342575,Entry Creator
Intel Core i7-14700,MAINBOARD (1700) ASROCK B760M PRO RS DDR4,Quadro P6000,RAM DDR4(3200) 32GB (16GBX2) KINGSTON FURY BEAST (KF432C16BB1K2/32WP) x2 (Total: 64.0GB),POWER SUPPLY (80+ GOLD) 850W SEGOTEP GM850W WHITE,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280 (1 TB),155044.3584,40794,15555,0.5500596859600257,0.37292320906138443,0.45263462366577306,Entry Creator
Intel Core i7-6950X @ 3.00GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),GeForce RTX 4070 Ti,RAM DDR4(3200) 16GB ADATA 16 CHIP (AD4U320016G22-SGN) x2 (Total: 32.0GB),POWER SUPPLY (80+ WHITE) 750W SILVERSTONE (SST-ST750-EF),1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280 (1 TB),46169.8816,17586,31568,0.19488231153010316,0.8027216362025927,0.5291939400999724,Pro Creator
AMD Ryzen 7 9700X,MAINBOARD (AM5) ASROCK B850M PRO RS WIFI DDR5,TITAN RTX,RAM DDR5(5600) 96GB (48GBX2) G.SKILL TRIDENT Z5 RGB BLACK (F5-5600J4040D48GX2-TZ x2 (Total: 192.0GB),POWER SUPPLY (FULL) 600W DTECH PW008,2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280 (2 TB),210659.2968,37087,20006,0.49332741575097183,0.4923906916821,0.49281221751309234,Entry Creator
AMD Ryzen 9 PRO 7945,MAINBOARD (AM5) MSI MPG X870 TOMAHAWK WIFI DDR5,Quadro P2200,RAM DDR5(5200) 32GB (16GBX2) BLACKBERRY MAXIMUS GRAY x2 (Total: 64.0GB),POWER SUPPLY (80+ PLATINUM) 750W ASUS ROG-LOKI-750P,1 TB SSD M.2 PCIe 3.0 WD RED NAS SN700 (WDS100T1R0C) NVMe M.2 2280 (1 TB),80302.5136,46933,9411,0.6440115086774203,0.20801460128298035,0.40421320961047835,Entry Creator
Intel Core i9-13900E,MAINBOARD (1700) ASROCK B760M STEEL LEGEND WIFI DDR5,RTX A4500,RAM DDR5(5200) 32GB (16GBX2) KINGSTON FURY BEAST RGB WHITE (KF552C40BWAK2-32) x2 (Total: 64.0GB),POWER SUPPLY (80+ GOLD) 1000W NZXT BLACK (PA-0G2BB-US),1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280 (1 TB),98030.48,40303,21101,0.5425453766337118,0.5217811417988565,0.5311250474745415,Pro Creator
AMD Ryzen 9 5900X,MAINBOARD (AM4) ASROCK A520M-HVS DDR4,GeForce RTX 4070 Ti SUPER,RAM DDR4(3200) 32GB (16GBX2) BLACKBERRY MAXIMUS GRAY x2 (Total: 64.0GB),POWER SUPPLY (80+ GOLD) 750W ASUS TUF GAMING 750G,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C925G (K01TBM2SP0-25G) NVMe M.2 2280 (1 TB),61704.88,38939,31797,0.5216705947170274,0.8088681321630834,0.6796292403123583,Pro Creator
Intel Xeon E3-1240 v5 @ 3.50GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),RTX A1000,RAM DDR4(3200) 16GB ADATA 16 CHIP (AD4U320016G22-SGN) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W THERMALTAKE TOUGHPOWER GT SNOW,1 TB SSD M.2 PCIe 5.0 LEXAR NM990 NVMe M.2 2280 (1 TB),60464.36,8252,10781,0.05203391386856844,0.2447862146710685,0.15804767930994348,Entry Creator
